-0.914673420430000	-0.398910151556000	0.0651400410210000
-0.353335475739000	-0.522079090680000	0.776265073708000
-0.451072174321000	0.181861107601000	0.873762228009000
-0.149812348684000	-0.306372963107000	0.940048864506000
-0.777236643378000	0.623402217058000	0.0852811582780000
0.707622267227000	-0.293962937892000	0.642539117930000
0.573191025747000	0.479458342843000	0.664508649667000
0.0803430107500000	-0.536751352567000	0.839906534170000
0.229598470619000	0.484091492427000	0.844357725878000
0.599398849059000	-0.617499754052000	0.509328060775000
-0.115933435057000	-0.744913946184000	0.657010389123000
0.860409316613000	0.496097112342000	0.116548114573000
-0.829122163489000	0.428092725964000	0.359573436156000
0.419464165718000	-0.456437242955000	0.784675000827000
0.340632629310000	0.724206071427000	0.599579000597000
0.649761914123000	0.665139796700000	0.367965359514000
0.136578825601000	-0.988527801109000	0.0644903933320000
-0.291599348726000	0.788561289194000	0.541424891382000
-0.952066743351000	0.299885321312000	0.0603134335580000
0.159809797285000	0.141550968987000	0.976946340323000
0.0916459100570000	0.990765060749000	0.0999280819790000
0.816422107613000	0.351194885346000	0.458385312492000
0.465946279010000	0.222355362346000	0.856418214375000
0.182128504289000	-0.204152168069000	0.961847753129000
-0.506425920900000	-0.689335609823000	0.518024327296000
0.0745833676550000	0.885652593684000	0.458319544172000
-0.538232682262000	-0.828002896001000	0.157215724273000
0.732702599664000	0.0929956871090000	0.674165189419000
-0.115485608953000	0.376864021032000	0.919041121918000
-0.386205706963000	0.521665312867000	0.760730210561000
0.898151794738000	-0.0789159280880000	0.432545523504000
0.410775973084000	-0.858209111483000	0.307798994321000
-0.0291812913080000	0.678272948646000	0.734230385760000
0.962319758155000	0.171701809540000	0.210853436457000
-0.879818234718000	-0.253108994789000	0.402312951090000
-0.665652601708000	-0.390878297425000	0.635704939765000
-0.898836335280000	0.103772357353000	0.425822193209000
0.698934087432000	-0.695734768084000	0.165663133815000
0.847357213806000	-0.413611692817000	0.333033211220000
-0.528823213651000	0.825082164962000	0.198960874960000
-0.469722501212000	-0.177958409085000	0.864691607737000
0.394017432792000	0.877376891390000	0.273788336332000
0.494546622219000	-0.117104625679000	0.861225954728000
-0.269197573089000	-0.885755083688000	0.378114530750000
-0.164577427495000	0.0284514605910000	0.985953743717000
-0.209868435190000	-0.976065399375000	0.0570225924840000
0.271041004174000	-0.738560344884000	0.617304941679000
-0.596271636658000	0.640152259230000	0.484422563801000
-0.679001626325000	0.320789608851000	0.660341440697000
-0.725104815425000	-0.0356164564570000	0.687716856473000
0.0697446707390000	-0.918209449824000	0.389906510791000
-0.991194536064000	-0.0381776284650000	0.126790616220000
0.985214814362000	-0.150618101677000	0.0816453122290000
-0.754326154264000	-0.580852470822000	0.305945191389000
-0.206724698494000	0.944930739173000	0.253714006705000
